wavelength_nm,paper_loss_db_km
1583.2,0.09923582499999997
1583.6,0.09873615000000004
1584,0.098137325
1584.4,0.09731994999999996
1584.8,0.09650390000000003
1585.2,0.09658089999999998
1585.6,0.09626660000000001
1586,0.096018575
1586.4,0.09573427499999998
1586.8,0.095411225
1587.2,0.09498979999999999
1587.6,0.09528225000000001
1588,0.095013925
1588.4,0.09474519999999999
1588.8,0.09448672500000002
1589.2,0.09484904999999999
1589.6,0.09515065000000002
1590,0.0946816
1590.4,0.09467690000000001
1590.8,0.0943154
1591.2,0.09497332500000001
1591.6,0.095111325
1592,0.094795725
1592.4,0.094613625
1592.8,0.0949055
1593.2,0.09508815000000001
1593.6,0.09529024999999999
1594,0.09534870000000001
1594.4,0.09538375000000002
1594.8,0.09572352499999999
1595.2,0.09587590000000001
1595.6,0.09602487499999995
1596,0.09696715
1596.4,0.09694490000000006
1596.8,0.09764597499999997
1597.2,0.09838967500000004
1597.6,0.09928857499999993
1598,0.1005944
1598.4,0.10195725000000005
1598.8,0.10361109999999997
1599.2,0.10549065000000002
1599.6,0.10696027499999994
1600,0.109104075
1600.4,0.11066225
1600.8,0.112063
1601.2,0.1127475
1601.6,0.1130955
1602,0.11354025
1602.4,0.11365875
1602.8,0.1134295
1603.2,0.11338999999999999
1603.6,0.1125795
1604,0.11133175000000001
1604.4,0.10948945000000002
1604.8,0.107317175
1605.2,0.1052561
1605.6,0.10325882499999998
1606,0.104324225
1606.4,0.10686637500000001
1606.8,0.10891469999999999
1607.2,0.110532325
1607.6,0.11132124999999998
1608,0.11221625
1608.4,0.11256525
1608.8,0.11335999999999999
1609.2,0.11344425
1609.6,0.11381674999999998
1610,0.11315975
1610.4,0.11244749999999994
1610.8,0.11116800000000002
1611.2,0.11073974999999998
1611.6,0.10992060000000003
1612,0.10938212500000001
1612.4,0.10785507499999995
1612.8,0.10639720000000003
1613.2,0.10572957499999998
1613.6,0.10516970000000006
1614,0.1040178
1614.4,0.10340247499999995
1614.8,0.10301320000000003
1615.2,0.10335742499999999
1615.6,0.10247627500000002
1616,0.10224820000000001
1616.4,0.101816625
1616.8,0.10148467500000001
1617.2,0.10141787499999999
1617.6,0.10138157500000003
1618,0.101014575
1618.4,0.10027154999999999
1618.8,0.10008815
1619.2,0.0993579
1619.6,0.09976317500000001
1620,0.099487625
1620.4,0.09946812500000002
1620.8,0.09909525
1621.2,0.099362275
1621.6,0.09899262499999999
1622,0.09999697499999999
1622.4,0.099511125
1622.8,0.09919744999999999
1623.2,0.099268875
1623.6,0.0991398
1624,0.099515625
1624.4,0.09967615000000002
1624.8,0.0996607
1625.2,0.099997275
1625.6,0.09940815000000001
1626,0.0998108
1626.4,0.099246225
1626.8,0.100471975
1627.2,0.099845075
1627.6,0.10051872500000002
1628,0.09937639999999999
1628.4,0.10055109999999998
1628.8,0.10019370000000001
1629.2,0.10024609999999999
1629.6,0.10025900000000001
1630,0.09994175
1630.4,0.10122110000000001
1630.8,0.10041297499999999
1631.2,0.10091397500000002
1631.6,0.10023452499999999
1632,0.10115905
1632.4,0.10059770000000001
1632.8,0.100719
1633.2,0.10075932500000001
1633.6,0.1019079
1634,0.1006466
